author,authorIsChannelOwner,cid,comment,commentsCount,hasCreatorHeart,pageUrl,publishedTimeText,replyCount,replyToCid,title,type,videoId,voteCount,creator,housetype,channelId,channelName,channelUrl,channelUsername,comments,commentsTurnedOff,date,descriptionLinks/0/text,descriptionLinks/0/url,descriptionLinks/1/text,descriptionLinks/1/url,descriptionLinks/2/text,descriptionLinks/2/url,descriptionLinks/3/text,descriptionLinks/3/url,descriptionLinks/4/text,descriptionLinks/4/url,duration,id,input,isMonetized,likes,location,numberOfSubscribers,subtitles,text,thumbnailUrl,url,viewCount
@Myself-yf5do,False,Ugwo8Y6Sr4WM0ufrf3R4AaABAg,Where would this house's sewage go?,5845,False,https://www.youtube.com/watch?v=Mw_AJOYzt0w,2 weeks ago,0.0,,"Inside a $25,900,000 Fully OFF GRID Utah Mega Mansion",comment,Mw_AJOYzt0w,1.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@jeaniedenton-smith1041,False,UgxpRn6csK0KowTjV8x4AaABAg,Beautiful home but the kitchen ceiling so low!!!,5845,False,https://www.youtube.com/watch?v=Mw_AJOYzt0w,3 weeks ago,1.0,,"Inside a $25,900,000 Fully OFF GRID Utah Mega Mansion",comment,Mw_AJOYzt0w,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@MeryemKule,False,Ugymv-zUzanlguBqKox4AaABAg,"Videoları annemle kahvaltıda izliyoruz, farklı bir gün rutini oluşturduk sayenizde teşekkürler tekrardan🎉",1403,False,https://www.youtube.com/watch?v=pPafC602IbQ,18 hours ago,0.0,,Inside an Iconic Los Angeles Estate with Insane City Views!,comment,pPafC602IbQ,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@bluemoon-xoxo,False,UgyGEt8TOMq8vqhj1ml4AaABAg,SUCH a 😍 beautiful home ❤ @EnesYilmazer did it burn down In the LA fires 🔥?,1403,False,https://www.youtube.com/watch?v=pPafC602IbQ,4 days ago,0.0,,Inside an Iconic Los Angeles Estate with Insane City Views!,comment,pPafC602IbQ,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@rabooey,False,Ugx1mrIIfuxMhp4vRXJ4AaABAg,WTF is up with the steering column.  Why?  Sad.,1403,False,https://www.youtube.com/watch?v=pPafC602IbQ,1 month ago,0.0,,Inside an Iconic Los Angeles Estate with Insane City Views!,comment,pPafC602IbQ,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@MichaelRafalvlogs,False,Ugy4PdotbT26_0ZeDMJ4AaABAg,sadly its all gone now,1403,False,https://www.youtube.com/watch?v=pPafC602IbQ,1 month ago,0.0,,Inside an Iconic Los Angeles Estate with Insane City Views!,comment,pPafC602IbQ,2.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@sapphireblue222,False,UgzMZn7phUpXLTWft3R4AaABAg,Did this house burn down?,1403,False,https://www.youtube.com/watch?v=pPafC602IbQ,1 month ago,0.0,,Inside an Iconic Los Angeles Estate with Insane City Views!,comment,pPafC602IbQ,1.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@heatherl8888,False,UgwClDhl3kfIuVha29Z4AaABAg,I wish Cody didn't sound like a scripted used car salesman...,1403,False,https://www.youtube.com/watch?v=pPafC602IbQ,1 month ago,0.0,,Inside an Iconic Los Angeles Estate with Insane City Views!,comment,pPafC602IbQ,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@atlantictransit,False,Ugzt0RDbmzcb7Ck_4JF4AaABAg,"Built in 1917, remodeled in 2023, destroyed in 2025. If it wasn't for Karen Bass, this beautiful home and the ones surrounding it would still be standing.😔",1403,False,https://www.youtube.com/watch?v=pPafC602IbQ,1 month ago,0.0,,Inside an Iconic Los Angeles Estate with Insane City Views!,comment,pPafC602IbQ,6.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@Wasi-i8t,False,UgzwwN_GL5krndNgdBd4AaABAg,It's all gone now 😞,1403,False,https://www.youtube.com/watch?v=pPafC602IbQ,1 month ago,0.0,,Inside an Iconic Los Angeles Estate with Insane City Views!,comment,pPafC602IbQ,5.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@user-uu8tn3fn2y,False,UgxOO6Kx9aZ9mNwsjOF4AaABAg,It's probably burnt down now.,1403,False,https://www.youtube.com/watch?v=pPafC602IbQ,1 month ago,1.0,,Inside an Iconic Los Angeles Estate with Insane City Views!,comment,pPafC602IbQ,24.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@gusmendez2564,False,Ugyi3XsaYM0JkLBffkp4AaABAg,What happened to Mikey? This new camera kid isnt doing it for me.,1403,False,https://www.youtube.com/watch?v=pPafC602IbQ,1 month ago,0.0,,Inside an Iconic Los Angeles Estate with Insane City Views!,comment,pPafC602IbQ,2.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@MLW-sy8dy,False,Ugxhp5Cm79nh6TjXaAR4AaABAg,"Hi Enes, I think it would be a good idea to release two versions of your videos. Some fans would appreciate  more details and wouldn't mind longer or extended versions of the site tours. You'd be catering to both audiences and increasing your revenue. I dare say hard core fans such as myself wouldn't mind paying a small fee to access this exclusive content.",1403,False,https://www.youtube.com/watch?v=pPafC602IbQ,1 month ago,0.0,,Inside an Iconic Los Angeles Estate with Insane City Views!,comment,pPafC602IbQ,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@darrylalderman7653,False,UgzK09IxjPkHsy-fbwR4AaABAg,😇,1403,False,https://www.youtube.com/watch?v=pPafC602IbQ,1 month ago,0.0,,Inside an Iconic Los Angeles Estate with Insane City Views!,comment,pPafC602IbQ,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@mahendranbojan3360,False,Ugwf4Yrg7FvVHlcLY8x4AaABAg,really incredible house :),1403,True,https://www.youtube.com/watch?v=pPafC602IbQ,1 month ago,1.0,,Inside an Iconic Los Angeles Estate with Insane City Views!,comment,pPafC602IbQ,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@alliemae76,False,Ugx3Bpx0YCf2IsfUtjl4AaABAg,"Enes, you brighten my days with these elegant homes! Thank you for what you do. xo",1403,True,https://www.youtube.com/watch?v=pPafC602IbQ,1 month ago,1.0,,Inside an Iconic Los Angeles Estate with Insane City Views!,comment,pPafC602IbQ,1.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@marc6919,False,UgzAD6G8HUeNHav0qjB4AaABAg,I love the property except for the checkered floor something to be desired for somebody else,1403,False,https://www.youtube.com/watch?v=pPafC602IbQ,2 months ago,0.0,,Inside an Iconic Los Angeles Estate with Insane City Views!,comment,pPafC602IbQ,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@EnesYilmazer,True,UgzvqjVJDe-r47W0bAl4AaABAg,"This was one of the most challenging shoots we have ever worked on. As a team it took us 3 days to shoot and make sure to keep an eye on our 2nd channel, Enes Plus for the behind the scenes video. Also, we want to thank each and every one of you for the tremendous support. We recently got featured on Wall Street Journal, make sure to check out the feature below.
https://youtu.be/bpuWxbpR-bo",6994,False,https://www.youtube.com/watch?v=1UiokDqeUS0,3 years ago,132.0,,"Touring a $110,000,000 California Ranch With 3 MEGA MANSIONS!",comment,1UiokDqeUS0,2600.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@AlilatTiamiyu,False,UgwIwSDoANrOYlvYXwF4AaABAg,"Amazing video, A friend of mine referred me to a financial adviser sometime ago and we got talking about investment and money. I started investing with $120k and in the first 2 months , my portfolio was  reading $274,800. Crazy right!, I decided to reinvest my profit and gets more interesting. For over a year we have been working together making consistent profit just bought my second home 2 weeks ago and care for my family.",6994,False,https://www.youtube.com/watch?v=1UiokDqeUS0,19 hours ago,7.0,,"Touring a $110,000,000 California Ranch With 3 MEGA MANSIONS!",comment,1UiokDqeUS0,250.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@IamNODOUBT4OneO,False,Ugw9tiUpSPk4HjCIaDJ4AaABAg,I won't mind watching a 2hr video you are more entertaining than the late great Robin Leach,6994,False,https://www.youtube.com/watch?v=1UiokDqeUS0,2 days ago,0.0,,"Touring a $110,000,000 California Ranch With 3 MEGA MANSIONS!",comment,1UiokDqeUS0,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@undermaintenanceatm,False,Ugw2FgfT_qDA8x_KM2F4AaABAg,Living there must feel you're alone on earth ... What a majestic all in all 😮❤,6994,False,https://www.youtube.com/watch?v=1UiokDqeUS0,5 days ago,0.0,,"Touring a $110,000,000 California Ranch With 3 MEGA MANSIONS!",comment,1UiokDqeUS0,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@IvanPopa-b8g,False,UgwecHVd0gDswkqXM7Z4AaABAg,Great Place!!!,6994,True,https://www.youtube.com/watch?v=1UiokDqeUS0,6 days ago,1.0,,"Touring a $110,000,000 California Ranch With 3 MEGA MANSIONS!",comment,1UiokDqeUS0,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@FarhanWazir-i7e,False,Ugxl-6YRtg3iO-7792N4AaABAg,Hone❌ city ✅,6994,False,https://www.youtube.com/watch?v=1UiokDqeUS0,9 days ago,0.0,,"Touring a $110,000,000 California Ranch With 3 MEGA MANSIONS!",comment,1UiokDqeUS0,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@playframe6231,False,UgybloHsU5EQrz0LejB4AaABAg,its probably gonna burn down,6994,False,https://www.youtube.com/watch?v=1UiokDqeUS0,12 days ago,0.0,,"Touring a $110,000,000 California Ranch With 3 MEGA MANSIONS!",comment,1UiokDqeUS0,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@IvanHernandez-t9s,False,UgyGUu6tONmaSSWaAW14AaABAg,Those are beautiful properties,6994,True,https://www.youtube.com/watch?v=1UiokDqeUS0,2 weeks ago,1.0,,"Touring a $110,000,000 California Ranch With 3 MEGA MANSIONS!",comment,1UiokDqeUS0,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@Number1isright,False,Ugyp9qjgccWmyrGjH3h4AaABAg,So he has 3600 acres right by the sea? That’s insane,6994,False,https://www.youtube.com/watch?v=1UiokDqeUS0,2 weeks ago,0.0,,"Touring a $110,000,000 California Ranch With 3 MEGA MANSIONS!",comment,1UiokDqeUS0,2.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@ericm5002,False,UgxOWNxvlDxfgoWQDQF4AaABAg,The homes aren't even that impressive. Everything looks out of date. You can go so much more for your money with a more modern looking home in any other state.,6994,False,https://www.youtube.com/watch?v=1UiokDqeUS0,3 weeks ago,0.0,,"Touring a $110,000,000 California Ranch With 3 MEGA MANSIONS!",comment,1UiokDqeUS0,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@johenkay1129,False,UgxsaXOyCXm_IKJ2N514AaABAg,The property tax would not make this worth the investment at all.,6994,False,https://www.youtube.com/watch?v=1UiokDqeUS0,3 weeks ago,0.0,,"Touring a $110,000,000 California Ranch With 3 MEGA MANSIONS!",comment,1UiokDqeUS0,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@GodfreyFirstEldenLord,False,UgxYvpchHr__SYwnyel4AaABAg,1/4 of the Price is literally just the Land itself lol,6994,False,https://www.youtube.com/watch?v=1UiokDqeUS0,1 month ago,0.0,,"Touring a $110,000,000 California Ranch With 3 MEGA MANSIONS!",comment,1UiokDqeUS0,1.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@D_Kane03,False,Ugwk1iFCAmTXnKGo8K94AaABAg,Definitely one of the best properties I’ve ever seen and the natural wild life preservation is beautiful to see,6994,True,https://www.youtube.com/watch?v=1UiokDqeUS0,1 month ago,1.0,,"Touring a $110,000,000 California Ranch With 3 MEGA MANSIONS!",comment,1UiokDqeUS0,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@Ahmadqais12,False,UgwcGcAOm8b7TgV5jsZ4AaABAg,Wowww❤,6994,True,https://www.youtube.com/watch?v=1UiokDqeUS0,1 month ago,1.0,,"Touring a $110,000,000 California Ranch With 3 MEGA MANSIONS!",comment,1UiokDqeUS0,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@EnesYilmazer,True,Ugxi081rqs4mjBxVik94AaABAg,"We are working on exciting projects and we can't wait to share them with all of you, click the link below to get notified first: https://www.enesplus.com/signup",11889,False,https://www.youtube.com/watch?v=aENLA_LVcRY,3 months ago,0.0,,"Touring a $28,750,000 Apartment in the THINNEST SKYSCRAPER IN THE WORLD | NYC",comment,aENLA_LVcRY,2.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@anamercedesmorenogiacaman4320,False,UgwcFglWx2vFIqvPPvZ4AaABAg,Wow ❤,11889,False,https://www.youtube.com/watch?v=aENLA_LVcRY,3 days ago,0.0,,"Touring a $28,750,000 Apartment in the THINNEST SKYSCRAPER IN THE WORLD | NYC",comment,aENLA_LVcRY,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@marygrace9117,False,UgxfJ3Eqo-p1kmBMRH14AaABAg,"you just talk about design elements and views…what about cupboards…..i need cupboards, for storing my barbecue stuff!",11889,False,https://www.youtube.com/watch?v=aENLA_LVcRY,10 days ago,0.0,,"Touring a $28,750,000 Apartment in the THINNEST SKYSCRAPER IN THE WORLD | NYC",comment,aENLA_LVcRY,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@mandyfaripour6397,False,UgxA-q136WjTZyFaYoB4AaABAg,It is really well designed but I’m curios weekly the onyx everywhere. It’s so hard to maintain. I imagine it all being ripped out and replaced within a few years.,11889,False,https://www.youtube.com/watch?v=aENLA_LVcRY,2 weeks ago,0.0,,"Touring a $28,750,000 Apartment in the THINNEST SKYSCRAPER IN THE WORLD | NYC",comment,aENLA_LVcRY,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@evanjuniorgunawan5292,False,Ugw6n_lVnI_s7JAgd8h4AaABAg,"I love this video a lot, I think the angle the cut, and also the music in the background makes this whole video look classy and luxurious, I really love it so much 😍",11889,False,https://www.youtube.com/watch?v=aENLA_LVcRY,4 weeks ago,0.0,,"Touring a $28,750,000 Apartment in the THINNEST SKYSCRAPER IN THE WORLD | NYC",comment,aENLA_LVcRY,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@stephensonselina48,False,Ugwqc7pXLm0FGKon5mB4AaABAg,Who is going to clean the outside of those windows? Soon you wouldn’t even be able to see out of them,11889,False,https://www.youtube.com/watch?v=aENLA_LVcRY,4 weeks ago,0.0,,"Touring a $28,750,000 Apartment in the THINNEST SKYSCRAPER IN THE WORLD | NYC",comment,aENLA_LVcRY,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@Babybacn,False,UgyTP0OEhI1qHY_NwOp4AaABAg,Along with other new Yorkers I live near/next,11889,False,https://www.youtube.com/watch?v=aENLA_LVcRY,1 month ago,0.0,,"Touring a $28,750,000 Apartment in the THINNEST SKYSCRAPER IN THE WORLD | NYC",comment,aENLA_LVcRY,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@mfitzpat74,False,Ugz6x5_t3iUqYSGOyT94AaABAg,He never mentioned having a 'corner moment' in every room😂,11889,False,https://www.youtube.com/watch?v=aENLA_LVcRY,1 month ago,0.0,,"Touring a $28,750,000 Apartment in the THINNEST SKYSCRAPER IN THE WORLD | NYC",comment,aENLA_LVcRY,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@jodydiou,False,UgyXpLGy1j1YVuNzfoF4AaABAg,I love you two and it's not your fault but boy someone needs to clean 🫧 the 🪟 windows!!!!,11889,False,https://www.youtube.com/watch?v=aENLA_LVcRY,1 month ago,0.0,,"Touring a $28,750,000 Apartment in the THINNEST SKYSCRAPER IN THE WORLD | NYC",comment,aENLA_LVcRY,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@veendace3195,False,UgyAFKGJJ4kTXwzMDkl4AaABAg,"That building would still sway with high wind, you would feel it especially on those higher floors. And the dirty windows would be another challenge.",11889,False,https://www.youtube.com/watch?v=aENLA_LVcRY,2 months ago (edited),0.0,,"Touring a $28,750,000 Apartment in the THINNEST SKYSCRAPER IN THE WORLD | NYC",comment,aENLA_LVcRY,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@keithtanner4986,False,Ugz5lLSxOmMOfepByF14AaABAg,"$28 million and only 3 bedrooms? Thanks, but no thanks.",11889,False,https://www.youtube.com/watch?v=aENLA_LVcRY,2 months ago,0.0,,"Touring a $28,750,000 Apartment in the THINNEST SKYSCRAPER IN THE WORLD | NYC",comment,aENLA_LVcRY,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@capeman10,False,UgwOCQvXRor30dBYiH94AaABAg,"Hello, do you offer a section 8 apartment somewhere around the 50th floor with a minimum of 3 bedrooms. Thanks.",11889,False,https://www.youtube.com/watch?v=aENLA_LVcRY,2 months ago,0.0,,"Touring a $28,750,000 Apartment in the THINNEST SKYSCRAPER IN THE WORLD | NYC",comment,aENLA_LVcRY,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@erichkusterer6339,False,UgyTK9dpRuPYW-ziYAB4AaABAg,Far too extensive. For that Money I will get a huge House,11889,False,https://www.youtube.com/watch?v=aENLA_LVcRY,3 months ago,0.0,,"Touring a $28,750,000 Apartment in the THINNEST SKYSCRAPER IN THE WORLD | NYC",comment,aENLA_LVcRY,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@ecuathug80,False,Ugx56PcihRkyx8D2obl4AaABAg,My dream that i will never live 😢,11889,False,https://www.youtube.com/watch?v=aENLA_LVcRY,3 months ago,0.0,,"Touring a $28,750,000 Apartment in the THINNEST SKYSCRAPER IN THE WORLD | NYC",comment,aENLA_LVcRY,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@diamondp.9688,False,Ugz7dk0c8ZD0lU2fq6F4AaABAg,"Does it make sounds when swaying by wind? I don't think it's a good choice anyway, would much prefer a cozy apartment in a non-skyscraper.",11889,False,https://www.youtube.com/watch?v=aENLA_LVcRY,3 months ago (edited),0.0,,"Touring a $28,750,000 Apartment in the THINNEST SKYSCRAPER IN THE WORLD | NYC",comment,aENLA_LVcRY,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@JulianGoatson,False,UgyyDvhSdE4l00sBbM94AaABAg,For Rosemary. Enes and I....my real estate guy.,11889,True,https://www.youtube.com/watch?v=aENLA_LVcRY,3 months ago,0.0,,"Touring a $28,750,000 Apartment in the THINNEST SKYSCRAPER IN THE WORLD | NYC",comment,aENLA_LVcRY,1.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@GerbenV90,False,UgzvoPyWWw92mKvGwTV4AaABAg,The cabinetry in the kitchen obviously resembles piano keys referring to Steinway 🤭,11889,False,https://www.youtube.com/watch?v=aENLA_LVcRY,4 months ago,0.0,,"Touring a $28,750,000 Apartment in the THINNEST SKYSCRAPER IN THE WORLD | NYC",comment,aENLA_LVcRY,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@dealerovski82,False,Ugy2kn-wcr9WhS79jK14AaABAg,"3:46 the shadows from these tall skyscrapers is really taking some space and sunlight from central park, there had to be some complaints about that initially. imagine having a cafe always in the shadow .",11889,False,https://www.youtube.com/watch?v=aENLA_LVcRY,4 months ago,0.0,,"Touring a $28,750,000 Apartment in the THINNEST SKYSCRAPER IN THE WORLD | NYC",comment,aENLA_LVcRY,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@EnesYilmazer,True,UgxpYI6oJm458nPrEXt4AaABAg,"We are working on exciting projects and we can't wait to share them with all of you, click the link below to get notified first: https://www.enesplus.com/signup",1302,False,https://www.youtube.com/watch?v=MjD597zVdZ0&t=1s,3 months ago,1.0,,"Inside a $28,000,000 NYC Apartment with a Private Pickle Ball Court!",comment,MjD597zVdZ0,5.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@dave93x,False,UgzCrMS0bN64mHUaf1V4AaABAg,"This would be a glorious office space for a very successful, small operation business. For a home? Awful. At least using it as the office space would ease the blow of the price as you'd be making money from it.

I don't know why privacy isn't valued more on these super expensive properties. For me, total lack of it makes a property worth next to nothing.",1302,False,https://www.youtube.com/watch?v=MjD597zVdZ0&t=1s,1 day ago,0.0,,"Inside a $28,000,000 NYC Apartment with a Private Pickle Ball Court!",comment,MjD597zVdZ0,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@arthurwatts1680,False,UgwCVr3jikUVG4P0fzN4AaABAg,Pickle ball is for wimps who can't play squash. Sign me up 😄,1302,False,https://www.youtube.com/watch?v=MjD597zVdZ0&t=1s,11 days ago,0.0,,"Inside a $28,000,000 NYC Apartment with a Private Pickle Ball Court!",comment,MjD597zVdZ0,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@lb9915,False,Ugynvv3627iv2uSC7Ot4AaABAg,"Please do Singapore! Pearl of Asia, surely many would enjoy some properties there.",1302,False,https://www.youtube.com/watch?v=MjD597zVdZ0&t=1s,13 days ago,0.0,,"Inside a $28,000,000 NYC Apartment with a Private Pickle Ball Court!",comment,MjD597zVdZ0,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@stjapangorera,False,UgzzRKGpqbupr2CzuoJ4AaABAg,it have small numbers of greens.,1302,False,https://www.youtube.com/watch?v=MjD597zVdZ0&t=1s,2 weeks ago,0.0,,"Inside a $28,000,000 NYC Apartment with a Private Pickle Ball Court!",comment,MjD597zVdZ0,1.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@paveladamek3502,False,UgyTGh-NuV6nZhk3fPV4AaABAg,What is the point of a terrace where thousands of people can see you?,1302,False,https://www.youtube.com/watch?v=MjD597zVdZ0&t=1s,3 weeks ago,0.0,,"Inside a $28,000,000 NYC Apartment with a Private Pickle Ball Court!",comment,MjD597zVdZ0,1.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@spewytee835,False,UgzlYTjMFka8lvbgjvV4AaABAg,Id take this over an 8 minute elevator ride to a penthouse every day; although the colors and defor feel a bit cold.,1302,False,https://www.youtube.com/watch?v=MjD597zVdZ0&t=1s,3 weeks ago,1.0,,"Inside a $28,000,000 NYC Apartment with a Private Pickle Ball Court!",comment,MjD597zVdZ0,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@stars-are-us,False,Ugyhi3DAMWkoQfy3GsF4AaABAg,I can't understand toilets and tubs in front of large windows without privacy screening.  Do wealthy people enjoy voyeurism⁉️ At least frost the glass.  At night you look like a  Macy's display window.,1302,False,https://www.youtube.com/watch?v=MjD597zVdZ0&t=1s,1 month ago,0.0,,"Inside a $28,000,000 NYC Apartment with a Private Pickle Ball Court!",comment,MjD597zVdZ0,1.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@darrylalderman7653,False,Ugxq6DLOR9KsS-gJxat4AaABAg,😇,1302,False,https://www.youtube.com/watch?v=MjD597zVdZ0&t=1s,1 month ago,0.0,,"Inside a $28,000,000 NYC Apartment with a Private Pickle Ball Court!",comment,MjD597zVdZ0,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@robertayers7013,False,Ugw53andzQSZW8uNumB4AaABAg,WHAT THE SECK IS UP TOGETHER PICK A FATHER UP LATER TODAY ALTER SHIFT GET THEM OUT AND TELL ME MY KEY IS MY HOME SAVE THE EVENTBRITE ALL I GOT IS THINK IS ABOUT ME IN STAT ⚖️⚖️⚖️💜💊,1302,False,https://www.youtube.com/watch?v=MjD597zVdZ0&t=1s,1 month ago,0.0,,"Inside a $28,000,000 NYC Apartment with a Private Pickle Ball Court!",comment,MjD597zVdZ0,1.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@emc14000,False,UgyaKJSLAz2zia-BtGZ4AaABAg,"whats up with the fake pine trees, they look like they were thrown into those planters. forget pickleball, put in a squash court instead thats a workout and more challenging for your brain. rather use the 28 milly towards an amazing 6 story townhouse UWS",1302,False,https://www.youtube.com/watch?v=MjD597zVdZ0&t=1s,1 month ago (edited),0.0,,"Inside a $28,000,000 NYC Apartment with a Private Pickle Ball Court!",comment,MjD597zVdZ0,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@wonyang5731,False,Ugw1F3MlEvFkeAdt-7J4AaABAg,"...Ms. 3G,...how about showing this smaller unit Apt to Won,..if he needs this Apt.....for himself and/or his staffs,...!!!,...?,....mom's gift before mom and dad be gone,....",1302,False,https://www.youtube.com/watch?v=MjD597zVdZ0&t=1s,2 months ago,0.0,,"Inside a $28,000,000 NYC Apartment with a Private Pickle Ball Court!",comment,MjD597zVdZ0,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@farzanelyassi,False,UgwC6U4wnRHxLdIjbVF4AaABAg,Its an amazing place but what do the resident do for parking?,1302,False,https://www.youtube.com/watch?v=MjD597zVdZ0&t=1s,2 months ago,0.0,,"Inside a $28,000,000 NYC Apartment with a Private Pickle Ball Court!",comment,MjD597zVdZ0,2.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@nathanbeaner928,False,UgxoxaBHlrd7aZwqFA94AaABAg,"My only thing is, I don’t like the fact that people can see into my living quarters",1302,False,https://www.youtube.com/watch?v=MjD597zVdZ0&t=1s,2 months ago,0.0,,"Inside a $28,000,000 NYC Apartment with a Private Pickle Ball Court!",comment,MjD597zVdZ0,2.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@giorgiozieno6758,False,UgwjO91WylJbN0-jpTF4AaABAg,the music is lit though,1302,True,https://www.youtube.com/watch?v=MjD597zVdZ0&t=1s,2 months ago,1.0,,"Inside a $28,000,000 NYC Apartment with a Private Pickle Ball Court!",comment,MjD597zVdZ0,1.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@Treece,False,UgwqsJF97eO7SBhdKmR4AaABAg,Love how it seems low to the ground level so its not too too scary for heights like some other penthouses your toured but also you get to hear the noise from the street which is part of the whole experience of the city! Your not cut off from the main action but far enough to still enjoy being wealthy haha,1302,False,https://www.youtube.com/watch?v=MjD597zVdZ0&t=1s,2 months ago,0.0,,"Inside a $28,000,000 NYC Apartment with a Private Pickle Ball Court!",comment,MjD597zVdZ0,0.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
@HenriNoddnsock-xd7jw,False,Ugw7XQALpUYkTqbUngp4AaABAg,"New York City, now famous for its street stabbings.",1302,False,https://www.youtube.com/watch?v=MjD597zVdZ0&t=1s,2 months ago,1.0,,"Inside a $28,000,000 NYC Apartment with a Private Pickle Ball Court!",comment,MjD597zVdZ0,2.0,Enes,city,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
